Latitude,Longitude,CrimeCount
41.736488616,-87.545819278,6
41.736491541,-87.615385513,18
41.736496344,-87.607848832,13
41.736508334,-87.614121283,6
41.736522647,-87.559715992,7
41.736543497,-87.545818607,6
41.736546188,-87.61886927,8
41.736598891,-87.604971518,22
41.736625423,-87.60656135,26
41.736644757,-87.597097278,12
41.736690104,-87.554038603,6
41.736703648,-87.593022345,7
41.736711088,-87.663087144,6
41.73671368,-87.545823856,8
41.736736119,-87.604973631,33
41.736736273,-87.598532484,8
41.736758985,-87.588844857,6
41.73676675,-87.604178217,11
41.736821446,-87.585784772,20
41.736839959,-87.558341882,6
41.736845408,-87.563643491,6
41.736871185,-87.58879593,9
41.736872702,-87.596695308,10
41.736876428,-87.596420472,7
41.73688141,-87.639991696,12
41.736886394,-87.624170849,15
41.736888764,-87.587275204,6
41.736906763,-87.55280491,7
41.736922044,-87.551419766,12
41.736930377,-87.584391221,17
41.736938248,-87.58391482,18
41.736945237,-87.545974912,12
41.736960085,-87.590234823,14
41.737015121,-87.572229689,6
41.737026042,-87.637586605,7
41.737030979,-87.585089861,6
41.737031803,-87.571020398,6
41.737032276,-87.577322335,8
41.737040292,-87.565700287,12
41.73704596,-87.584019822,8
41.737073369,-87.559584809,7
41.73707828,-87.55018313,9
41.737087417,-87.661738568,7
41.737094305,-87.572998178,39
41.737164505,-87.561302096,6
41.737173577,-87.55128115,9
41.737182411,-87.559883942,19
41.737185926,-87.559590786,6
41.737200229,-87.573246075,78
41.737206802,-87.558209234,16
41.737208388,-87.585783948,9
41.73721864,-87.557117241,6
41.73728536,-87.551576572,21
41.737304786,-87.545981512,7
41.737321538,-87.548831847,6
41.737368958,-87.561098131,8
41.737426151,-87.575874122,8
41.737462708,-87.585645433,6
41.737467079,-87.643370887,14
41.737469772,-87.552867708,13
41.737473519,-87.604844389,8
41.737506567,-87.585216242,7
41.737516148,-87.663254643,6
41.737531907,-87.641373338,6
41.737559682,-87.719169887,6
41.737578771,-87.604997085,6
41.737580326,-87.601355098,7
41.737691583,-87.551586302,14
41.737709752,-87.740958098,7
41.737733086,-87.601210469,8
41.737750767,-87.604855911,68
41.737770715,-87.643664418,13
41.737856206,-87.644649112,7
41.737972596,-87.63800141,10
41.738235514,-87.614721226,7
41.738425439,-87.66813664,17
41.738449077,-87.558890455,6
41.738527335,-87.641703405,6
41.738538504,-87.550220349,6
41.738565121,-87.558599605,8
41.738565945,-87.561168063,6
41.738568149,-87.548933923,6
41.738633189,-87.667995263,12
41.738636265,-87.64476169,15
41.738682423,-87.58583647,13
41.738912501,-87.645062854,10
41.739004946,-87.64491897,9
41.739055956,-87.66329726,13
41.73910936,-87.721580723,6
41.739225632,-87.58076646,13
41.73928511,-87.625536799,35
41.739320771,-87.604896792,11
41.739338646,-87.66330165,9
41.739575054,-87.559825919,15
41.739587712,-87.645081293,7
41.739622639,-87.638119181,6
41.73964142,-87.567274171,7
41.739669366,-87.604907509,23
41.739727015,-87.604910522,8
41.739750092,-87.585857064,9
41.739770469,-87.649952571,7
41.739780807,-87.643873748,7
41.739797033,-87.64429128,6
41.739817594,-87.604913162,8
41.739860331,-87.601274245,13
41.739934015,-87.639691381,7
41.739978342,-87.639306174,6
41.740150366,-87.601139043,14
41.740325076,-87.639009312,9
41.740358221,-87.608384294,6
41.740473756,-87.736806886,7
41.74051391,-87.721479454,7
41.740599615,-87.647250644,6
41.740607064,-87.558626358,6
41.740649137,-87.637686734,6
41.740718803,-87.558918145,6
41.740871101,-87.571022624,7
41.740880846,-87.555281375,7
41.740915815,-87.638673175,6
41.740918989,-87.631967753,21
41.741171079,-87.600251714,6
41.741245354,-87.640072998,14
41.741280212,-87.70231588,6
41.741304411,-87.659690327,8
41.741348099,-87.666710427,12
41.74140834,-87.638433359,6
41.741415739,-87.659487634,9
41.741416104,-87.554084059,6
41.741424507,-87.565933877,16
41.741440314,-87.565013982,6
41.74145726,-87.649330096,8
41.741741341,-87.663075141,6
41.741820708,-87.566086719,8
41.741926704,-87.548061276,8
41.742129416,-87.721826875,11
41.74215095,-87.70949656,8
41.742267488,-87.702192623,9
41.742332562,-87.552043001,7
41.742369699,-87.545424968,6
41.742386051,-87.652306588,6
41.742450582,-87.702051589,20
41.74260068,-87.69593449,6
41.742635248,-87.559869805,14
41.742656445,-87.632018466,10
41.742678539,-87.556523835,8
41.742707349,-87.650031358,9
41.742723444,-87.60485467,10
41.742738291,-87.600285187,6
41.742753445,-87.74213143,82
41.74278174,-87.571113617,8
41.742806482,-87.675002212,9
41.742837258,-87.544374942,8
41.742842513,-87.653386384,6
41.742953696,-87.725633559,8
41.742983051,-87.702064695,6
41.74298366,-87.663399334,13
41.742991296,-87.632025815,23
41.743018417,-87.544380052,7
41.743037132,-87.665985752,8
41.743049482,-87.664805729,7
41.743051296,-87.658543473,6
41.743075507,-87.619408823,10
41.74312147,-87.653687576,11
41.743168574,-87.663107934,13
41.743204278,-87.65423268,8
41.743263947,-87.643975729,9
41.743333573,-87.652893854,8
41.743503863,-87.60501807,45
41.743515161,-87.589221187,6
41.743521771,-87.633060702,8
41.743541034,-87.640766506,11
41.74355527,-87.630905732,6
41.743699361,-87.601234302,6
41.743708679,-87.614883723,9
41.743747658,-87.551901259,11
41.743872619,-87.605178797,13
41.743878993,-87.60488558,7
41.74393122,-87.599293246,7
41.743931756,-87.601528471,6
41.743962108,-87.596401749,10
41.743970443,-87.585797123,8
41.743983885,-87.594664613,14
41.74403284,-87.543041152,6
41.744226478,-87.643855503,9
41.744230733,-87.702385928,14
41.744248219,-87.657211779,6
41.744295598,-87.635756575,15
41.74432035,-87.568493742,10
41.744425664,-87.560445604,10
41.744432142,-87.561409247,9
41.744456202,-87.574912056,6
41.744459009,-87.600291264,8
41.744513282,-87.562049535,10
41.744526556,-87.644013524,21
41.744535652,-87.55236074,12
41.744567064,-87.605200265,10
41.744570103,-87.549762302,7
41.744580809,-87.653580577,6
41.744596103,-87.551564844,10
41.744604335,-87.602425929,7
41.744629581,-87.68286563,8
41.744633634,-87.585232449,6
41.744647338,-87.552238463,9
41.744728181,-87.554040346,12
41.744752591,-87.607631305,11
41.744797513,-87.58595609,16
41.744840055,-87.601518157,7
41.744880362,-87.55018726,25
41.74489273,-87.60505734,9
41.744909136,-87.600300802,6
41.744919338,-87.614950842,6
41.744943989,-87.653737979,7
41.744944999,-87.653444818,10
41.74498778,-87.600153332,7
41.744991196,-87.717614993,12
41.745019172,-87.603791701,6
41.74502504,-87.560203895,9
41.745057176,-87.621222725,8
41.745181902,-87.614808669,10
41.74519462,-87.58583056,14
41.745246813,-87.605067996,6
41.745250808,-87.60137791,7
41.74526243,-87.659813852,17
41.745265005,-87.600161171,11
41.745303445,-87.600164398,15
41.745320254,-87.545487832,7
41.745340136,-87.605070606,11
41.745365648,-87.600020779,6
41.745394001,-87.600163368,14
41.745471887,-87.573295096,6
41.745489597,-87.663464893,9
41.745608666,-87.560068639,8
41.745685214,-87.611919162,7
41.745703403,-87.605231399,10
41.745710128,-87.741093435,6
41.745728795,-87.602746637,16
41.745754507,-87.600320501,9
41.745778498,-87.664535567,6
41.745817472,-87.603313617,7
41.745848924,-87.659679467,7
41.745865951,-87.656040511,6
41.745905086,-87.549141439,15
41.745912697,-87.602751881,8
41.745927832,-87.601249294,6
41.745932809,-87.602462163,12
41.745936899,-87.65225807,63
41.745988227,-87.597386297,7
41.746000554,-87.596312478,9
41.746010581,-87.643906039,8
41.746073715,-87.617873188,11
41.746141527,-87.585006071,11
41.746155111,-87.551600898,7
41.74621174,-87.635406033,27
41.746259974,-87.663332294,10
41.746268354,-87.560225623,8
41.746289283,-87.741113763,7
41.74631431,-87.60246883,8
41.746330371,-87.658479822,8
41.74633513,-87.555076274,7
41.746341486,-87.663192197,6
41.746365591,-87.602765069,6
41.746379849,-87.601555637,8
41.746408475,-87.552942677,8
41.746411972,-87.552649479,8
41.746545819,-87.6439223,9
41.746571637,-87.604961412,13
41.746600212,-87.578771154,8
41.746620397,-87.663489783,16
41.746692133,-87.664969487,6
41.746733258,-87.635422371,9
41.746743468,-87.654997905,7
41.746763764,-87.653788412,19
41.746784577,-87.602624733,8
41.746810357,-87.60020955,6
41.746829565,-87.600209331,8
41.746836501,-87.548096723,9
41.746839108,-87.601275586,7
41.746870334,-87.553871526,8
41.746944898,-87.653790167,11
41.747000739,-87.605117799,13
41.747044912,-87.682925533,7
41.74708468,-87.644085101,11
41.747090733,-87.68277849,7
41.747109534,-87.600217139,8
41.74711034,-87.731703093,6
41.747149004,-87.628004584,10
41.747161712,-87.731556033,9
41.747170897,-87.605119541,14
41.747184808,-87.603851467,6
41.7471875,-87.652585651,9
41.747190696,-87.555384752,7
41.74720675,-87.701103528,6
41.747234353,-87.601285754,6
41.747393001,-87.585438607,11
41.747529918,-87.741153665,10
41.74753142,-87.60528037,13
41.747596805,-87.599167206,6
41.747600456,-87.607082535,8
41.747607362,-87.596957379,6
41.747633492,-87.604498673,9
41.747645513,-87.603366198,11
41.747694056,-87.645024033,6
41.74773758,-87.604900594,13
41.747757107,-87.585302458,6
41.74776323,-87.66322505,33
41.747824891,-87.643959918,7
41.747874984,-87.576066457,6
41.747882958,-87.651390992,6
41.747992216,-87.625888239,6
41.748060338,-87.741302702,37
41.74806235,-87.682801662,7
41.748088946,-87.650032926,6
41.748097011,-87.652315859,10
41.748103016,-87.644118183,6
41.74813445,-87.741305686,6
41.748148577,-87.555402503,7
41.748199929,-87.688220164,6
41.74823128,-87.727383259,29
41.748236345,-87.599185572,7
41.748245419,-87.68266056,8
41.748264581,-87.591617933,8
41.748297854,-87.574855847,43
41.74829912,-87.741307837,8
41.74833381,-87.55641535,9
41.748375393,-87.634239252,7
41.748383086,-87.666465416,10
41.74840615,-87.551302411,8
41.748412024,-87.549345462,6
41.748416411,-87.663701982,6
41.748418256,-87.631816504,6
41.748434659,-87.663536886,12
41.748458232,-87.605159961,15
41.748465764,-87.668894176,14
41.748532333,-87.593135649,12
41.748580772,-87.653835213,13
41.748586488,-87.603747648,6
41.748615385,-87.602680928,7
41.748637371,-87.663003414,7
41.748653803,-87.602680492,6
41.748729231,-87.646579678,11
41.748776618,-87.605167356,9
41.748793106,-87.605170835,15
41.748809737,-87.603899033,8
41.748828946,-87.603898816,6
41.748839793,-87.634791232,12
41.74885933,-87.667193408,10
41.748861513,-87.590562987,6
41.748875144,-87.585894137,7
41.748914562,-87.602688529,6
41.748940319,-87.600269601,6
41.748943754,-87.635189547,8
41.748952606,-87.60133586,7
41.748957622,-87.721894004,7
41.748957622,-87.714693481,12
41.74899896,-87.605175838,9
41.749064256,-87.741205527,13
41.749099898,-87.650209101,11
41.749165772,-87.557698925,8
41.749168933,-87.731771823,6
41.749181205,-87.652348375,6
41.749194721,-87.614034664,6
41.74922239,-87.547855099,6
41.7492518,-87.698712449,6
41.74929187,-87.723855074,7
41.749315877,-87.568628671,15
41.749337195,-87.722055311,20
41.749338242,-87.669332264,8
41.749339329,-87.612149433,8
41.74934346,-87.611933174,19
41.749343529,-87.605417473,12
41.749346019,-87.721135404,71
41.749358793,-87.663417341,10
41.749362227,-87.60533664,13
41.749365858,-87.605043429,11
41.749377924,-87.569705334,7
41.749382679,-87.554064676,8
41.749422463,-87.600135854,10
41.749448617,-87.56878101,18
41.749460005,-87.72089612,23
41.749516689,-87.599420179,6
41.749581249,-87.60655449,10
41.749689377,-87.656143243,8
41.749698849,-87.585957875,6
41.749704203,-87.643870184,6
41.74972295,-87.702541035,8
41.749818728,-87.690116908,7
41.749827722,-87.705134588,6
41.749837103,-87.668279031,7
41.749850478,-87.66585289,6
41.749876545,-87.682838316,15
41.749880266,-87.663426578,8
41.749899475,-87.663426378,9
41.749918633,-87.683486536,9
41.749929287,-87.643878769,11
41.749930401,-87.598026562,9
41.749982305,-87.644024788,10
41.750005014,-87.673125651,21
41.750045033,-87.66722146,6
41.750047889,-87.553012203,6
41.750051353,-87.549087312,7
41.750053063,-87.682994114,23
41.750070063,-87.661152509,10
41.750099735,-87.674806765,18
41.750100197,-87.674887383,13
41.750111323,-87.644030737,14
41.750154295,-87.661008708,6
41.75016918,-87.60535684,9
41.750175202,-87.666007107,7
41.750185415,-87.644029945,8
41.750204993,-87.663580782,17
41.750224137,-87.608841323,7
41.750230106,-87.666010203,7
41.750237807,-87.595465112,6
41.750245008,-87.66479704,12
41.750259875,-87.663580212,35
41.75026642,-87.663290634,11
41.750282101,-87.579878744,10
41.750307683,-87.613839005,6
41.750324322,-87.666166809,6
41.750330323,-87.658734768,11
41.75033427,-87.665045312,9
41.750340162,-87.600308645,6
41.750340242,-87.673199175,11
41.75034678,-87.663894471,14
41.750377019,-87.596203783,6
41.750395483,-87.606424371,7
41.750403268,-87.653881957,6
41.750407022,-87.653588743,8
41.750407935,-87.561216722,6
41.750438473,-87.601524202,6
41.750454526,-87.600168086,6
41.750472935,-87.597895771,7
41.750473284,-87.649032833,7
41.750490827,-87.654302474,6
41.75050077,-87.610062219,7
41.750515331,-87.601526994,6
41.750532938,-87.658655688,16
41.750538141,-87.634278086,7
41.750542059,-87.64767983,6
41.750548629,-87.64419097,31
41.750551037,-87.613697029,6
41.7505606,-87.649409369,6
41.750579624,-87.647536507,8
41.750608686,-87.61370005,6
41.750615371,-87.616525456,6
41.750656777,-87.635284591,14
41.750657714,-87.614956494,16
41.75067874,-87.633932078,6
41.750706929,-87.602741498,7
41.750713304,-87.607644795,6
41.750729763,-87.644192698,23
41.750745024,-87.629955154,6
41.750750108,-87.634385727,31
41.750769134,-87.602597869,6
41.750772111,-87.624538423,12
41.750782715,-87.625813624,23
41.750794483,-87.633560686,7
41.750794889,-87.600178872,10
41.750800252,-87.602744104,8
41.750810721,-87.663449886,6
41.750828226,-87.625182794,317
41.750832464,-87.605224746,33
41.750845087,-87.563791435,8
41.750855036,-87.629994265,8
41.750857286,-87.629913617,10
41.750857878,-87.602743451,11
41.750860362,-87.599258285,6
41.75088423,-87.623140934,9
41.750885038,-87.634461222,6
41.750886801,-87.634299956,9
41.750890705,-87.625970021,11
41.75089655,-87.627813307,12
41.750903802,-87.600474474,6
41.750915754,-87.62469076,17
41.750919271,-87.619937588,6
41.750931378,-87.683018231,6
41.750933356,-87.706080301,6
41.750935666,-87.563794018,6
41.750940757,-87.625185222,72
41.750965996,-87.617302139,9
41.75097171,-87.682871235,11
41.750972104,-87.616961253,9
41.750972703,-87.629490914,12
41.750973107,-87.629556874,7
41.751001727,-87.627958744,94
41.751007291,-87.624403906,10
41.751013563,-87.620980989,7
41.751018132,-87.615102729,15
41.751020436,-87.626983724,8
41.751043289,-87.613860108,7
41.75104998,-87.625096068,15
41.751054591,-87.602605626,10
41.751061918,-87.563796175,6
41.751064764,-87.56258312,6
41.75112055,-87.563945728,8
41.751140679,-87.607093937,9
41.751147915,-87.607804813,6
41.751154326,-87.606214249,10
41.751164599,-87.612198632,35
41.75117194,-87.605528747,14
41.751180527,-87.604718745,7
41.751181266,-87.663460692,10
41.751189877,-87.60402967,6
41.751192894,-87.605370927,36
41.751193781,-87.605077738,23
41.751198244,-87.572315031,7
41.751206877,-87.604113767,11
41.751214876,-87.571098146,16
41.751217075,-87.601401752,16
41.751218162,-87.637349083,7
41.751221148,-87.602904244,11
41.751232663,-87.601694753,7
41.751241397,-87.600481628,11
41.751243835,-87.647551425,6
41.751250074,-87.613575615,7
41.751254843,-87.606920408,7
41.751268534,-87.606048047,6
41.751270452,-87.585822373,11
41.751291477,-87.604904392,6
41.751293082,-87.604724801,7
41.751305337,-87.603628907,26
41.751317167,-87.563800456,8
41.751337838,-87.58563469,7
41.751339391,-87.595639398,6
41.751366355,-87.606761567,6
41.751370331,-87.662000159,6
41.751375578,-87.606050504,6
41.751377566,-87.605064667,13
41.751383531,-87.552889749,8
41.751407191,-87.593806252,6
41.751417022,-87.58220724,8
41.751420377,-87.581881039,8
41.751430177,-87.602113955,9
41.75144197,-87.581825816,12
41.751452878,-87.624567581,23
41.751457646,-87.552892516,9
41.751458052,-87.585974115,14
41.75148101,-87.57857107,6
41.751482862,-87.662002651,6
41.751484728,-87.661852377,7
41.75150359,-87.575331173,12
41.751505533,-87.583994603,7
41.751511577,-87.576126328,22
41.751518001,-87.593541118,6
41.751533653,-87.59171223,75
41.751558787,-87.572472022,11
41.751563094,-87.647705611,7
41.751575397,-87.571251465,15
41.75160186,-87.586566137,8
41.751611003,-87.584176614,6
41.751613643,-87.575373855,78
41.751614313,-87.566376889,6
41.75161972,-87.648918043,9
41.751630906,-87.56516366,11
41.751633546,-87.566380325,22
41.751637203,-87.564874069,13
41.751652164,-87.661857961,6
41.751672208,-87.563953799,19
41.751675792,-87.607524011,6
41.75168409,-87.562451109,6
41.751688556,-87.565166637,6
41.751696221,-87.671818325,6
41.751702636,-87.561534699,10
41.751708436,-87.568145845,7
41.751713184,-87.559431004,39
